Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Quantity,Segment,Country,City,State,Discount,Profit,Product ID,Category,Sub-Category,Product Name,Sales
914,CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,1,Corporate,United States,Milwaukee,Wisconsin,0,19.2454,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94
915,CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,9,Corporate,United States,Milwaukee,Wisconsin,0,56.0547,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73
916,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,2,Corporate,United States,San Antonio,Texas,0.3,-18.5562,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918
917,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,4,Corporate,United States,San Antonio,Texas,0.3,-56.996,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944
918,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,3,Corporate,United States,San Antonio,Texas,0.8,-14.5656,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568
919,CA-2016-165218,03-05-2016,03-11-2016,Standard Class,RW-19630,3,Corporate,United States,Dallas,Texas,0.2,50.4063,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352
920,CA-2016-165218,03-05-2016,03-11-2016,Standard Class,RW-19630,1,Corporate,United States,Dallas,Texas,0.2,-0.812,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992
921,CA-2014-138296,12-05-2014,12-12-2014,Standard Class,RC-19825,2,Consumer,United States,Alexandria,Virginia,0,6.8768,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56
922,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,3,Consumer,United States,New York City,New York,0,34.9074,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14
923,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,1,Consumer,United States,New York City,New York,0,10.5552,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99
924,CA-2015-111164,04-11-2015,4/15/2015,Standard Class,SE-20110,5,Consumer,United States,New York City,New York,0,113.848,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6
925,CA-2016-149797,9/15/2016,9/20/2016,Standard Class,AH-10075,2,Corporate,United States,New York City,New York,0.2,294.5488,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568
926,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,3,Consumer,United States,Philadelphia,Pennsylvania,0.2,5.4432,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,15.552
927,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,5,Consumer,United States,Philadelphia,Pennsylvania,0.2,53.55,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252
928,CA-2015-115091,10-05-2015,10-09-2015,Standard Class,JJ-15760,4,Home Office,United States,Springfield,Virginia,0,12.936,OFF-AR-10000658,Office Supplies,Art,Newell 324,46.2
929,CA-2015-115091,10-05-2015,10-09-2015,Standard Class,JJ-15760,2,Home Office,United States,Springfield,Virginia,0,9.5172,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,28.84
930,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,3,Consumer,United States,Toledo,Ohio,0.2,2.5536,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592
931,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,3,Consumer,United States,Toledo,Ohio,0.2,21.3408,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856
932,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,3,Consumer,United States,Toledo,Ohio,0.2,5.0286,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.872
933,CA-2017-114216,09-02-2017,09-06-2017,Standard Class,RK-19300,3,Consumer,United States,Philadelphia,Pennsylvania,0.2,4.1148,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192
934,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,8,Home Office,United States,Philadelphia,Pennsylvania,0.2,15.2064,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056
935,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,6,Home Office,United States,Philadelphia,Pennsylvania,0.7,-21.7932,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,29.718
936,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,3,Home Office,United States,Philadelphia,Pennsylvania,0.2,5.4432,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,15.552
937,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,2,Home Office,United States,Philadelphia,Pennsylvania,0.2,33.5772,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696
938,US-2017-111745,11-05-2017,11-06-2017,First Class,RA-19885,1,Corporate,United States,Farmington,New Mexico,0,54.3966,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99
939,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,2,Corporate,United States,Riverside,California,0,6.2208,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96
940,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,4,Corporate,United States,Riverside,California,0,34.9648,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48
941,CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,2,Corporate,United States,San Francisco,California,0,8.0464,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12
942,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,2,Corporate,United States,Torrance,California,0.2,2.2098,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096
943,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,4,Corporate,United States,Torrance,California,0.2,41.7852,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272
944,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,5,Consumer,United States,Seattle,Washington,0,15.552,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,32.4
945,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,3,Consumer,United States,Seattle,Washington,0,140.5482,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57
946,CA-2015-120880,5/29/2015,06-03-2015,Standard Class,JL-15850,5,Consumer,United States,Seattle,Washington,0.2,62.91,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76
947,US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,3,Consumer,United States,Mesa,Arizona,0.5,-204.4458,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165
948,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,7,Home Office,United States,Philadelphia,Pennsylvania,0.2,-12.9122,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488
949,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,6,Home Office,United States,Philadelphia,Pennsylvania,0.2,75.5424,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232
950,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,12,Home Office,United States,Philadelphia,Pennsylvania,0.4,-619.596,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32
951,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,3,Home Office,United States,Philadelphia,Pennsylvania,0.2,5.4432,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552
952,US-2017-110576,11/28/2017,12-02-2017,Standard Class,RB-19795,6,Home Office,United States,Philadelphia,Pennsylvania,0.2,7.92,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344
953,CA-2017-131156,04-03-2017,04-07-2017,Standard Class,KH-16360,4,Consumer,United States,Philadelphia,Pennsylvania,0.2,7.6416,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.472
954,CA-2017-136539,12/28/2017,01-01-2018,Standard Class,GH-14665,2,Consumer,United States,Round Rock,Texas,0.2,2.7168,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168
955,CA-2017-136539,12/28/2017,01-01-2018,Standard Class,GH-14665,2,Consumer,United States,Round Rock,Texas,0.32,-11.596,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528
956,CA-2017-119305,11/30/2017,12-04-2017,Standard Class,SW-20275,5,Consumer,United States,Jackson,Mississippi,0,43.45,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.8
957,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,1,Consumer,United States,Phoenix,Arizona,0.2,2.5893,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592
958,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,2,Consumer,United States,Phoenix,Arizona,0.7,-3.168,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752
959,CA-2017-102414,5/15/2017,5/18/2017,Second Class,JA-15970,3,Consumer,United States,Phoenix,Arizona,0.2,5.6376,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552
960,CA-2015-112571,9/22/2015,9/22/2015,Same Day,DL-12925,2,Consumer,United States,Oceanside,California,0,53.196,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6
961,CA-2017-152142,11/14/2017,11/19/2017,Standard Class,LW-16990,2,Corporate,United States,San Francisco,California,0.2,28.1372,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
962,CA-2015-160059,11/27/2015,12-01-2015,Standard Class,TB-21190,2,Home Office,United States,Fayetteville,Arkansas,0,3.0576,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
963,CA-2016-120859,09-01-2016,09-04-2016,First Class,CV-12805,2,Corporate,United States,San Francisco,California,0,10.94,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88
964,CA-2014-127488,9/22/2014,9/24/2014,Second Class,MS-17365,2,Consumer,United States,Boca Raton,Florida,0.2,1.6704,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608
965,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,2,Home Office,United States,New York City,New York,0,4.8118,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82
966,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,3,Home Office,United States,New York City,New York,0,9.7119,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97
967,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,2,Home Office,United States,New York City,New York,0,6.2208,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,12.96
968,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,4,Home Office,United States,New York City,New York,0,91.968,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6
969,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,3,Home Office,United States,New York City,New York,0,4.2336,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64
970,CA-2017-135279,04-09-2017,04-11-2017,First Class,BS-11800,3,Home Office,United States,New York City,New York,0,0,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81
971,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,6,Consumer,United States,Philadelphia,Pennsylvania,0.2,28.5984,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.104
972,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,3,Consumer,United States,Philadelphia,Pennsylvania,0.4,-31.05,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,124.2
973,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,2,Consumer,United States,Philadelphia,Pennsylvania,0.7,-13.6312,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588
974,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,3,Consumer,United States,Philadelphia,Pennsylvania,0.2,10.1493,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,30.072
975,US-2017-103247,10-05-2017,10-08-2017,Second Class,PO-19195,7,Home Office,United States,New York City,New York,0,3.2186,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93
976,US-2017-103247,10-05-2017,10-08-2017,Second Class,PO-19195,3,Home Office,United States,New York City,New York,0.2,25.5798,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792
977,US-2017-100209,07-09-2017,7/15/2017,Standard Class,TD-20995,2,Consumer,United States,Portland,Oregon,0.7,-0.792,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08
978,CA-2017-159366,01-07-2017,01-10-2017,First Class,BW-11110,2,Corporate,United States,Detroit,Michigan,0.1,679.996,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982
979,CA-2016-145499,5/30/2016,5/31/2016,First Class,RW-19690,2,Consumer,United States,Wilmington,North Carolina,0.7,-2.6256,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282
980,CA-2015-157035,12-09-2015,12-12-2015,First Class,KB-16600,3,Corporate,United States,Columbus,Indiana,0,16.6698,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02
981,CA-2016-144939,10-03-2016,10-08-2016,Standard Class,EB-13870,6,Consumer,United States,New York City,New York,0.1,93.2232,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292
982,CA-2014-163419,11-11-2014,11/14/2014,Second Class,TZ-21580,1,Consumer,United States,Louisville,Colorado,0.2,0.8056,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392
983,CA-2014-163419,11-11-2014,11/14/2014,Second Class,TZ-21580,2,Consumer,United States,Louisville,Colorado,0.2,55.9984,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984
984,CA-2014-163419,11-11-2014,11/14/2014,Second Class,TZ-21580,5,Consumer,United States,Louisville,Colorado,0.2,75.49,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92
985,CA-2017-100314,9/29/2017,10-05-2017,Standard Class,AS-10630,2,Home Office,United States,Pasadena,Texas,0.2,2.5896,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968
986,CA-2017-100314,9/29/2017,10-05-2017,Standard Class,AS-10630,4,Home Office,United States,Pasadena,Texas,0.2,9.4392,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968
987,CA-2017-100314,9/29/2017,10-05-2017,Standard Class,AS-10630,3,Home Office,United States,Pasadena,Texas,0.4,44.868,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51
988,CA-2015-146829,03-10-2015,03-10-2015,Same Day,TS-21340,2,Consumer,United States,Houston,Texas,0.8,-1.8904,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.112
989,CA-2017-167899,5/21/2017,5/26/2017,Standard Class,JG-15805,5,Corporate,United States,Auburn,New York,0,72.807,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05
990,CA-2017-167899,5/21/2017,5/26/2017,Standard Class,JG-15805,3,Corporate,United States,Auburn,New York,0,5.2113,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97
991,CA-2015-153549,3/29/2015,3/31/2015,Second Class,SL-20155,5,Home Office,United States,Jacksonville,Florida,0.2,131.2785,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92
992,CA-2016-110023,09-09-2016,09-11-2016,First Class,TS-21610,2,Consumer,United States,New York City,New York,0.2,5.484,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624
993,CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,3,Consumer,United States,San Jose,California,0,4.9104,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23
994,CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,5,Consumer,United States,San Jose,California,0,69.705,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,154.9
995,CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,7,Corporate,United States,Virginia Beach,Virginia,0,1276.4871,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93
996,CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,3,Corporate,United States,Virginia Beach,Virginia,0,173.0316,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,617.97
997,CA-2015-162537,10/28/2015,11-03-2015,Standard Class,RD-19585,1,Consumer,United States,Henderson,Kentucky,0,4.9082,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67
998,CA-2015-162537,10/28/2015,11-03-2015,Standard Class,RD-19585,3,Consumer,United States,Henderson,Kentucky,0,9.8901,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63
999,CA-2015-162537,10/28/2015,11-03-2015,Standard Class,RD-19585,5,Consumer,United States,Henderson,Kentucky,0,9.158,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1
1000,CA-2015-162537,10/28/2015,11-03-2015,Standard Class,RD-19585,7,Consumer,United States,Henderson,Kentucky,0,12.9129,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11
1001,CA-2016-155488,11/13/2016,11/17/2016,Standard Class,FM-14290,2,Home Office,United States,Vancouver,Washington,0,11.4452,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02
1002,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,7,Consumer,United States,New York City,New York,0,762.1845,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65
1003,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,7,Consumer,United States,New York City,New York,0.4,-290.8752,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782
1004,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,3,Consumer,United States,New York City,New York,0,9.3312,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,19.44
1005,CA-2015-126445,8/27/2015,8/31/2015,Standard Class,RA-19945,3,Consumer,United States,Murrieta,California,0,92.0835,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65
1006,CA-2015-111199,11/13/2015,11/17/2015,Standard Class,JK-15730,3,Consumer,United States,Jacksonville,North Carolina,0.2,40.3536,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,115.296
1007,CA-2015-105312,11-06-2015,11-09-2015,First Class,MT-17815,3,Consumer,United States,Scottsdale,Arizona,0.2,2.478,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08
1008,CA-2015-105312,11-06-2015,11-09-2015,First Class,MT-17815,3,Consumer,United States,Scottsdale,Arizona,0.7,-3.5208,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,4.401
